動画URL,サムネイル,いいね数,説明文,楽曲,楽曲URL,文字起こし,文字起こし修正
https://www.tiktok.com/@hensaikitsui/video/7286057067595468039,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oY7nBybnUEBARflEIRNHMHMUdBkAjDYJeBSPIg~tplv-dmt-logom:tos-alisg-i-0068/ogIIMKyAqC956nqdzAEKtjfA8AABEwNAhRCAbk.image?lk3s=81f88b70&x-expires=1749106800&x-signature=%2FjYvGmBB8tUPY3ixY5T87pc5vjQ%3D&shp=81f88b70&shcp=-,103,コンビニの誘いを絶対に断らない借金６億ニキ #社長　#借金返済 #詐欺師撲滅 #自己破産　#借金ストーリー　#誘いを絶対に断らない奴,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7286057084688255745,はい,
https://www.tiktok.com/@hensaikitsui/video/7230773748255771922,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogmKEHf1mHorArpYABzAI6LKIVyw3AdCRGhNN5~tplv-dmt-logom:tos-alisg-i-0068/f7fafba57d7843f7867274030bc14ae4.image?lk3s=81f88b70&x-expires=1749106800&x-signature=%2BQgYVbQiUC5rGqC5fjkU5O0%2Bb2Q%3D&shp=81f88b70&shcp=-,101,,オリジナル楽曲 - 借金6億ニキ - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-7230773762738719490,"お金を集めたら先に会った俺は6億先に会った25歳ベンチャー企業の社長最近コメント欄で6億円もどうやって借金したんだよと聞かれるので答える結論お金を集めたら先に会った24歳の時俺はキッチンカーの授業がうまくいき当時の年収は数千万円まだになっていたまさにあの時の俺は成功者だった六本木で毎日飲み歩いて1日100万円以上使うこともあったし経営歴は5年目数百人のお客様がいた周りから信用も厚く自分で言うのもなんだが最強の24歳だったしかしここで人生が谷底まで落ちる

今まで仲良くしていた人は怒り返金を求める電話が鳴り止まなくなった俺は友達と経営していた自分の会社の代表を辞めることになった今まで何も言わずに俺と俺の仲間を騙していた社長を一生かけて償わせてやろうと相当に恨んだでも恨んでも暴言を吐いても裁判に勝ってもお金は返ってこなかった今俺のすべきことは損をさせたお客さんに少しずつでも返すことなんだと思った俺は今お金を返すためだけに仕事をして生きている今月もみんなに謝罪しながらお金を返していくどうか同じ目に合わないようにこの動画をいいねして保存してほしい
",
https://www.tiktok.com/@hensaikitsui/video/7238556737211550977,https://p77-sign-sg.tiktokcdn.com/tos-alisg-p-0037/7485af75a5a74ddb9e7d772ed9225b1a_1685357831~tplv-dmt-logom:tos-alisg-pv-0037/baf36aa1f71143b081f43cf7cf9d3f39.image?lk3s=81f88b70&x-expires=1749106800&x-signature=6j%2BLKLeCoJDCVZsPn54QyumADss%3D&shp=81f88b70&shcp=-,100,,"Kirby Gourmet Race Theme (From ""Kirby Super Star"") - Video Game Players",https://www.tiktok.com/music/Kirby-Gourmet-Race-Theme-From-Kirby-Super-Star-6931167624155891714,生きてるよ 永遠にもならないことも,
https://www.tiktok.com/@hensaikitsui/video/7213330503863225601,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/d0ece951825849e0a3ef18a571e2d34f_1679484393?lk3s=81f88b70&x-expires=1749106800&x-signature=x4YVO0bKCemHtBeqHL%2Bfp9DNoRA%3D&shp=81f88b70&shcp=-,87,,Eyes Closed - Ed Sheeran,https://www.tiktok.com/music/Eyes-Closed-7207846900244940802,"こんな仕事あんのツイッターでお金配りしてる人いいねすると40万もらえるらしいいやでかいこれで借金返していく

結果発表1円ももらえませんでしたこれリツイートし合ってるやつら全員グルですあと乗っけてる銀行残高なんですけど実は右クリックしてこの数字を少し見せるとこんな風になっちゃいますそれで詐欺師たちは自分の保存残高を増やしてリストを簡単に取るためにお金で売って自分の商材を売るのに公式LINEとかに入れるだからお金は一切もらえないですね借金返せば",
https://www.tiktok.com/@hensaikitsui/video/7487883583609212167,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o4KDoATiA6AI8AkzqpKiiO5eEBTP3AzqVwBTBK?lk3s=81f88b70&x-expires=1749106800&x-signature=rb01ULxH5vT61xRMG3KNZU6lfKQ%3D&shp=81f88b70&shcp=-,86,ホス狂いにインタビュー #ホスト #ホストクラブ #借金 #滞納 #クレカ #クレジットカード #貯金 #自己破産 #お金 #社長 #おすすめ #ホス狂い,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7487883629897501441,"すいません。今ちょっと大人のお店から出てきたと思うんですけど、おこもり事とかないですか?Cっていうのはお金ですか?彼氏っていうか、担当に見ついてるんですけど、しあさってまでに150万必要なんですけど、結構カツカツで困ってて。

なるほどクレジットカードとか持ってます?持ってますちなみに借金とかはないですか?借金はないですクレジットカードってキャッシングとショッピングっていうのがあってキャッシングでまずお金をクレカから引き出してあとは消費者金融とかから1社あたりマックス50万くらいだったら収入証明とか求められないんでそれで借りればどうにか間に合うとは思いますけどね本当ですか?これ意外とネットで検索したらすぐ出てくるんですよそこからオンラインで全部ピピピピっていけちゃうんで

えーめちゃくちゃすごいですねずっと借りれないと思ってました全然今時携帯からピピピって借りれるんですよぜひやってみてくださいめっちゃいいかつききました会社に見つけまーす",
https://www.tiktok.com/@hensaikitsui/video/7475669893887593736,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o8oV5vEFTACKf9UCCboX1DgIDfAjFBAt1CAnuQ?lk3s=81f88b70&x-expires=1749106800&x-signature=H8Ze3B0TsUHRyPXmVZkrKJ88%2BWU%3D&shp=81f88b70&shcp=-,84,返済終わって何年経ったらブラック消える？ #借金 #滞納 #お金 #社長 #自己破産 #貯金 #クレカ #クレジットカード #デュース整理 #おすすめ #お金の勉強,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7475669950808738576,"結論業者相手だったら5年個人だったら10年ですなるほど


ただ注意なのが5年なんですけど払ってないで5年でも一応受講になって消えるんですねただその5年経つ前にもし4年目とかで裁判されたらさらにまた数年伸びたりとかしますなるほど裁判されないんだったら払ってなくても支配をやめた時から5年後に大丈夫なんですけどあとまあちゃんと支配終わってから5年後に完璧に綺麗になるんですけどって感じですかねなるほどありがとうございます
",
https://www.tiktok.com/@hensaikitsui/video/7410781623395880210,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/2d9fae3c327c42c8a18059ce9f5ffc57_1725457062?lk3s=81f88b70&x-expires=1749106800&x-signature=11YpOvo5KVPK5at1hitC9iDU35Q%3D&shp=81f88b70&shcp=-,81,皆さんはいくら貯金しました？ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #投資 #貯金 #X #バイト,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7410781646569458449,スーパー多重債務者27歳の8月の収支を発表するよ売上プラス6100万円人件費-560万円外注費-4880万円その他諸々-110万円利益プラス550万円今月の返済-550万円経常利益0円資金残り約5億円マックでポテトだけ食べます,
https://www.tiktok.com/@hensaikitsui/video/7389978465631505671,https://p77-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMkUIALcQfg9t0icDDGAQRHZjXNAeCsIOPI7eP?lk3s=81f88b70&x-expires=1749106800&x-signature=vqAkBoOluB8eyuzI3%2FFZROPgpKY%3D&shp=81f88b70&shcp=-,81,そんなことある？ #社長 #おすすめ #借金 #債務整理 #滞納,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7389978497680182032,"連絡取れなくなって5億円分全額持ってかれたからさっきで借金6億あるって本当なんですか?いやめちゃくちゃ言われるけどこれ本当だからえ?俺2年前にお金出せないって社長に言ってそしたら社長と連絡取れなくなって5億円分全額持ってかれたからえぇーついてきてくれる従業員100人弱とかいたのにさそれなのに社長いなくなっちゃってさそれで俺新規事業バンバン始めたんだけどさ美容の仕事とかもらってでもその美容の取引先に4000万ぐらいお金応領されてちょっとやばいこと起きすぎじゃないですか

しかも1年間毎日弁護士から鬼伝されてるんだよね。でも6億借金したおかげで今6億円以上稼ごうと仲間も集まってきていておかげさまで月400万とか返したりとかそういうことができてるから本当にもうありがたい話だよね。これから全額返済ですね。そう。働きたい人はDMして。",
https://www.tiktok.com/@hensaikitsui/video/7291999461314792711,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o0uxEiiPPjoNFgUyABBAIFm2IDywYAoCMTilfV?lk3s=81f88b70&x-expires=1749106800&x-signature=moNw74pVLWrw9rAOqXf60bgtGH4%3D&shp=81f88b70&shcp=-,80,6億詐欺された壮絶な人生 #社長　#借金返済 #詐欺師撲滅 #自己破産　#借金ストーリ　#街頭インタビュー,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7291999514980928258,"4000万くらいを25の時に詐欺で行かれましたどういうことがあったんですか?それは5年前から出資してくれてた先輩がいてその人がもともとセブ島に自分のワンションを持っててよく5年前から遊びに行ってたんですよで、5年越しにまたやばくなったタイミングでセブ島とかマニラに行ったりとかして新しい新規事業やんないと僕もちょっとお金もあんないですって相談をしたんですよねで、何回か取引したんですよで、実際にそれをちゃんと売ったりとかもできてで、監禁も何回かしてるんですよ

じゃあお金にはなってたんですねそうですね2回ぐらいお金になって3回目ぐらいからなぜかお金が入らなくなって言い訳がいろいろ始まって結果論それで飛ばれましたねそれが4000万ぐらいですねその人見つかるんですかねでフィリピンに行ってどうにかそれをあらわにして警察だったりとかなんかできないんかなって思ったんですけど向こうだとお金渡せば10万円とかで人が死んじゃう世界らしいんですよフィリピンってえ?トラブルとかがあったら例えば前歯が折れちゃいましたってなった時に

お金を20万請求するぐらいだったら10万円でその人を消してしまうらしいですだからちょっと下手に僕らもボケなくてちょっとわかんないですね怖すぎる",
https://www.tiktok.com/@hensaikitsui/video/7454904558607797511,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oA26EeUdgQvRAECDnAIBgZFmElB1USfJCHAsDA?lk3s=81f88b70&x-expires=1749106800&x-signature=AVzusOfeiXtX%2FtEUVC1J7G12xJ4%3D&shp=81f88b70&shcp=-,79,このバイトしたことある？　#社長 #おすすめ #債務整理 #借金 #滞納 #お金の勉強 #貯金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7454904620612242193,"実際やってたんですよ 人体実験3日で20万ぐらい 試験のやつって相場決まっちゃってるんでそんな大幅にここだけ高いとかないんですけどやっぱ結構新薬とかの副作用強めのやつがちょっと高いのかなっていうイメージですねあと期間長いとやっぱ報酬も高いですね

僕はなかったですねなんかあると帰らされちゃうんで僕の友達めっちゃ我慢してたんですよ3日間なんですけど初月で超気持ち悪くなってでも帰らされちゃうと知見のお金もらえないんでめっちゃ我慢してたってやつはいますね",
https://www.tiktok.com/@hensaikitsui/video/7234867979861691650,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4nYLgvBKIKAhoptH9EB2DzyYy7fhA37Aw4TaM~tplv-dmt-logom:tos-alisg-pv-0037/67a9d7c28a284588a6de5af26e800b08.image?lk3s=81f88b70&x-expires=1749106800&x-signature=axQQdM%2BOx15peasqsVgK%2B6vb9Tg%3D&shp=81f88b70&shcp=-,78,,"Kirby Gourmet Race Theme (From ""Kirby Super Star"") - Video Game Players",https://www.tiktok.com/music/Kirby-Gourmet-Race-Theme-From-Kirby-Super-Star-6931167624155891714,"俺は6億詐欺に遭った25歳視聴者さんから質問が来ていて意外と詐欺に遭ってる人が多いことにびっくりしたこういう詐欺にも合わないためにも誰よりも詐欺に遭ってきた俺が今流行りの詐欺案件3000を紹介する1つ目 荷物を届け詐欺佐川急便を大和に見せかけてサイトに飛ぶと個人情報を入力するページになる名前や個人情報などを盗まれ他の情報を入れられたりする必ずサイトのhttpの後にSがあるかを確かめようSが付いてないと暗号化されていないので詐欺サイトをほぼ確定2つ目 投資系マルチ今

実は裏で絵を描いている人間がいて数十億円単位でお金を持ち逃げする。最初はそんなつもりはなくても紹介者も加害者になってしまうので注意。見分け方は2個前の動画を見ておくといい。3つ目、稼げる副業詐欺。副業とGoogleで調べると上位トップ3のどれかに縦長のページが現れたりする。簡単に稼げると書いてあるが、いざ進むと公式LINEへと飛ばされ、副業をするには2万円払わないといけなかったりする。一度払うと言葉巧みに誘導されてどんどんお金を吸い取られる。

契約書もないようなリスクがある副業はやらないように詐欺は実は引っかからないと思うことが一番危険詐欺師はあなたの理性の壁を簡単にすり抜けていつの間にか騙してくるためになったらいいねをしてほしい副業でもやって借金返すの頑張るか",
